User ID,From Station,To Station,Vehicle ID,Unlock Time,Lock Time,Total Time,Battery Used,Distance
277,26,9,93,15.921636578116704,0.0,17.819003174217755,47.4341649025257,9.486832980505138
270,11,21,9,24.054088820953098,0.0,25.751145095800837,42.42640687119285,8.48528137423857
298,29,35,174,0,0.0,0.6000000000000227,15.0,3.0
299,26,14,160,0,0.0,1.1999999999999886,30.0,6.0
156,6,24,119,151.0433470757922,0.0,152.84334707579222,44.99999999999999,9.0
247,6,9,153,60.04334707579221,0.0,61.843347075792224,44.99999999999999,9.0
292,17,7,10,15.256604735425697,0.0,17.730468110796267,61.846584384264915,12.36931687685298
169,6,5,80,138.0433470757922,0.0,141.10275878394788,76.48529270389179,15.297058540778355
207,6,23,141,100.04334707579221,0.0,103.27444596007291,80.77747210701756,16.15549442140351
159,13,31,81,0,149.7397048927242,151.53970489272422,44.99999999999999,9.0
239,6,35,20,68.04334707579221,0.0,71.88522161825193,96.04686356149273,19.209372712298546
265,31,32,13,45.53970489272422,0.0,46.13970489272424,15.0,3.0
295,27,35,178,17.332731763572667,0.0,18.67437255007252,33.54101966249685,6.708203932499369
313,6,24,40,0,0.0,1.8000000000000114,44.99999999999999,9.0
280,27,12,46,32.33273176357267,3.041469684196045,37.537532213047086,54.083269131959845,10.816653826391969
293,4,10,28,24.537532213047086,0.0,25.13753221304711,15.0,3.0
269,20,16,5,48.13753221304711,0.0,49.47917299954696,33.54101966249685,6.708203932499369
294,12,33,203,23.537532213047086,0.0,26.083116625318667,63.63961030678929,12.727922061357855
318,26,17,158,0,0.0,2.163330765278374,54.083269131959845,10.816653826391969
310,18,32,18,0,9.9426486178765,11.63970489272424,42.42640687119285,8.48528137423857
321,14,15,160,0.19999999999998863,0.0,0.8000000000000114,15.0,3.0
309,8,10,177,12.122901185519368,0.0,13.322901185519356,30.0,6.0
306,32,34,13,15.63970489272424,0.0,16.839704892724228,30.0,6.0
296,8,28,107,25.122901185519368,0.0,27.28623195079774,54.083269131959845,10.816653826391969
290,0,18,179,31.766472444355998,0.0,33.56647244435601,44.99999999999999,9.0
261,1,7,122,63.07477820094289,0.0,63.67477820094291,15.0,3.0
242,1,23,209,82.07477820094289,0.0,85.07477820094289,75.0,15.0
331,13,3,79,1.6407091004953713,0.0,3.3377653753431105,42.42640687119285,8.48528137423857
329,13,23,175,3.6407091004953713,0.0,6.114572475865941,61.846584384264915,12.36931687685298
328,21,33,7,11.40035034186451,0.0,12.600350341864498,30.0,6.0
274,22,11,101,0,65.65835921350015,67,33.54101966249685,6.708203932499369
181,9,31,56,0,158.35642331972446,161.03970489272422,67.0820393249937,13.416407864998739
271,25,15,6,69.35101515615588,0.0,71.04807143100362,42.42640687119285,8.48528137423857
341,11,7,58,0,0.0,2.3999999999999773,60.00000000000001,12.0
327,31,35,81,15.039704892724217,0.0,17.439704892724194,60.00000000000001,12.0
334,10,21,177,9.322901185519356,0.0,10.664541972019208,33.54101966249685,6.708203932499369
346,13,4,78,0,0.0,2.163330765278374,54.083269131959845,10.816653826391969
338,24,16,40,8.300000000000011,0.0,10.983281572999772,67.0820393249937,13.416407864998739
281,16,19,96,0,67.10263340389895,69,47.4341649025257,9.486832980505138
349,20,1,41,0,0.0,1.897366596101051,47.4341649025257,9.486832980505138
350,19,35,184,0,0.0,2.6832815729997606,67.0820393249937,13.416407864998739
352,6,1,39,0,0.0,0.8485281374238411,21.213203435596427,4.242640687119285
355,26,15,156,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
324,27,34,167,0,32.15147186257616,33,21.213203435596427,4.242640687119285
302,30,7,181,53.43387208844331,0.0,55.90773546381388,61.846584384264915,12.36931687685298
285,21,17,9,40.449629905635845,31.230348465514567,73.02161915765026,33.54101966249685,6.708203932499369
273,7,17,122,62.17477820094291,20.372977581336784,85.02161915765026,61.846584384264915,12.36931687685298
333,35,17,178,4.1530863138203244,19.068532843829928,25.021619157650264,44.99999999999999,9.0
320,12,29,46,35.395820605418976,0.0,38.626919489699674,80.77747210701756,16.15549442140351
348,30,2,180,7.433872088443309,0.0,10.664970972724007,80.77747210701756,16.15549442140351
301,30,10,182,54.43387208844331,0.0,57.82798463813873,84.8528137423857,16.97056274847714
323,17,10,158,35.021619157650264,0.0,35.870147295074105,21.213203435596427,4.242640687119285
358,8,16,149,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
340,17,1,9,18.021619157650264,0.0,20.704900730650024,67.0820393249937,13.416407864998739
